399,753,nepp han leava,2019-12-18 19:00:21.929659+00
400,1028,har du klarat denna parkourbana shadow=,2019-12-18 19:04:51.130103+00
401,1028,första hoppet xD,2019-12-18 19:06:47.180991+00
402,1028,har fortfarande inte klarat 3e hoppet -.-,2019-12-18 19:10:07.030758+00
403,1028,ragequittar,2019-12-18 19:10:47.530004+00
404,1136,kan man tpa till en checkpoint?,2019-12-18 19:12:23.2299+00
405,1028,"Det finns stöd för det, men det är inte på för de typen av race",2019-12-18 19:12:48.429763+00
406,1558,Hej,2019-12-19 19:35:36.997171+00
407,1136,tja,2019-12-19 19:35:46.095954+00
408,1558,Så äntligen nya datorn funkar som den ska... Tog helvetes lång tid att få det fixat. Windows 10 alltså... *Suckar*. Var tvungen ladda ner ett hjälp program för 10an bara för att uppdatera. Den inbyggda fungerade inte alls.. :D,2019-12-19 19:37:59.595953+00
409,753,"dum fråga, men varför funkar inte shopparna i spawn?",2019-12-19 20:45:35.99599+00
410,1558,Vet inte. Har inte varit där på länge. Kan vara ett plugin dom inte fixat.,2019-12-19 20:47:49.446064+00
411,753,aha,2019-12-19 20:48:19.945979+00
412,753,"ursäkta, har du råa potäter?",2019-12-19 21:13:21.82302+00
413,753,glöm de fann nåra,2019-12-19 21:17:42.222022+00
414,866,boii...,2019-12-19 21:28:03.672583+00
415,866,"har läst ditt namn fel hela tiden xD har alltid läst '"Shadow_Dimple'"",2019-12-19 21:32:10.221871+00
416,842,Tjenare! :D,2019-12-20 10:43:53.231782+00
417,842,"Halloj! '"-'"",2019-12-20 10:44:56.422955+00
418,1583,hej,2019-12-20 10:45:00.731654+00
419,1065,hej,2019-12-20 10:45:05.980814+00
420,842,Ojdå,2019-12-20 10:46:44.380943+00
421,842,Ja det är slut på allt tyvärr :/,2019-12-20 10:46:57.130683+00
422,1676,Cyan var det du som sålde böcker?,2019-12-20 10:47:09.682244+00
423,842,MendinG?,2019-12-20 10:47:32.130709+00
424,1676,"Oh, då var det nog inte du. Tänkte vanliga böcker bara",2019-12-20 10:47:45.033171+00
425,842,Jag kan kolla om jag har nåra :),2019-12-20 10:47:58.980626+00
426,1065,hej,2019-12-20 10:48:06.082362+00
427,1676,Om du vill hade det varit schysst! Läder gärna också. Försöker fixa ett enchantment table!,2019-12-20 10:48:25.380762+00
428,842,Aa du behöver bokhyllor alltså?,2019-12-20 10:48:47.331017+00
429,1676,Precis,2019-12-20 10:48:52.580623+00
430,842,./t spawn Agartha,2019-12-20 10:49:23.830667+00
431,1676,Hur mycket vill du ha för det?,2019-12-20 10:50:01.680732+00
432,842,Du kan få det:),2019-12-20 10:50:10.78064+00
433,842,God jul :D,2019-12-20 10:50:15.580646+00
434,1676,Va snällt av dig!! Tack! :),2019-12-20 10:50:24.930825+00
435,842,Ja det är bara att kika runt här också. :D,2019-12-20 10:51:46.180791+00
436,1676,Blev imponerad av storleken ni hade på eran bas,2019-12-20 10:52:04.530738+00
437,1676,Brukar inte se många som lägger tillräckligt med tid på baser så kollade runt lite :),2019-12-20 10:52:21.830801+00
438,842,Ja den lilla glimten du hann se är ju inte så mycket ändå heh,2019-12-20 10:53:07.609638+00
439,842,Sorry jocke men har inga :(,2019-12-20 10:58:10.644696+00
440,866,Hellu Opasoooo,2019-12-20 11:02:38.418773+00
441,1558,hej,2019-12-20 11:02:45.238002+00
442,1065,sov är ni snälla,2019-12-20 11:09:16.943528+00
443,1065,tack,2019-12-20 11:09:30.230824+00
444,1558,yay,2019-12-20 11:09:30.331228+00
