11611,1028,Duvaan kör /sv,2020-03-06 18:47:19.183468+00
11612,1521,inte access,2020-03-06 18:47:28.433451+00
11613,1028,nu?,2020-03-06 18:47:55.583493+00
11614,1521,mitt bygge <3,2020-03-06 18:48:18.883432+00
11615,973,hur kom du in duvan,2020-03-06 18:49:14.233622+00
11616,1521,hur jag kom in?,2020-03-06 18:49:21.233448+00
11617,973,du joina alldrig,2020-03-06 18:49:21.883267+00
11618,1028,bugg,2020-03-06 18:49:29.983226+00
11619,1521,bugg,2020-03-06 18:49:36.410684+00
11620,973,det stog inte i chaten,2020-03-06 18:49:37.083363+00
11621,1028,Löst nu ^^,2020-03-06 18:49:52.733335+00
11622,973,ja,2020-03-06 18:49:59.638143+00
11623,1521,aaaaj,2020-03-06 18:50:05.983447+00
11624,1521,jaha,2020-03-06 18:50:22.783394+00
11625,1028,:o,2020-03-06 18:50:23.188255+00
11626,1521,förlora alla mina grejer,2020-03-06 18:50:31.033389+00
11627,1521,sådär,2020-03-06 18:50:43.133833+00
11628,1521,spawnade i en vgg,2020-03-06 18:50:50.88911+00
11629,1028,:/,2020-03-06 18:50:57.933375+00
11630,1028,Gammalt home?,2020-03-06 18:51:03.037811+00
11631,1521,nytt tydligen,2020-03-06 18:51:09.543634+00
11632,1521,men drog en /home igen dit,2020-03-06 18:51:20.283594+00
11633,1521,fick alla saker,2020-03-06 18:51:25.333325+00
11634,1028,hmm,2020-03-06 18:51:39.18342+00
11635,1521,kommer du ihåg bygget under marken,2020-03-06 18:52:07.383587+00
11636,1028,aa,2020-03-06 18:52:12.783334+00
11637,1521,fortfarande kvar,2020-03-06 18:52:19.684014+00
11638,1028,:p,2020-03-06 18:53:22.933603+00
11639,1521,Taskig du är,2020-03-06 18:53:40.68362+00
11640,1521,lite kränkt efter allt jag gjort för dig,2020-03-06 18:54:10.533568+00
11641,1028,"haha, rätt ska vara rätt :p",2020-03-06 18:54:24.433352+00
11642,1521,var ju vip :(,2020-03-06 18:54:34.333533+00
11643,1028,¯\_(ツ)_/¯,2020-03-06 18:55:02.434889+00
11644,1521,Nu kommer jag inte till mina andra hem,2020-03-06 18:55:07.533465+00
11645,1521,tack :(,2020-03-06 18:55:11.983334+00
11646,1028,Om du verifierar dig på discord så får du tillbaka ett i alla fall,2020-03-06 18:56:22.215041+00
11647,1521,"aja, var inne för att kolla runt lite",2020-03-06 18:56:27.7334+00
11648,1028,Kul o se dig :) hörs,2020-03-06 18:56:43.833447+00
11649,1521,tänkte dra mig vidare! Hej :D,2020-03-06 18:56:49.983447+00
11650,1028,hejsan hoppsan,2020-03-06 19:54:56.585038+00
11651,1136,helloj,2020-03-06 19:55:02.583347+00
11652,1136,Har du sett toppen av slottet?,2020-03-06 19:55:49.43374+00
11653,1028,"naej, kan kolla om en liten stund",2020-03-06 19:56:05.033473+00
11654,1028,CrankyBastard,2020-03-06 19:58:25.183924+00
11655,1028,oj,2020-03-06 19:58:27.483288+00
11656,1136,ok,2020-03-06 19:58:38.98359+00
11657,1028,skulle göra en playerskull xD,2020-03-06 19:58:42.433386+00
11658,1028,:o är det ett slott på ett slott? :D,2020-03-06 20:00:15.283631+00
11659,1136,aa,2020-03-06 20:00:20.633536+00
11660,1028,en kopia :D,2020-03-06 20:00:42.033349+00
11661,1028,så kul att arbeta med armorstands :D,2020-03-06 20:01:19.635345+00
11662,1028,nu ska det mördas,2020-03-06 20:04:08.133425+00
11663,1028,brb,2020-03-06 20:27:47.383843+00
11664,1028,sv,2020-03-06 20:35:04.883565+00
11665,1028,hallå nu är jag tillbaka,2020-03-06 20:35:20.433758+00
11666,973,Hej,2020-03-06 20:35:25.483317+00
11667,1136,ok,2020-03-06 20:35:28.233408+00
11668,1136,Fick 410 trollmynt,2020-03-06 20:51:24.248986+00
11669,1028,damn,2020-03-06 20:51:32.233419+00
11670,973,jag fick typ 440 förut idag,2020-03-06 20:51:47.783469+00
11671,1028,Vilken turgosse,2020-03-06 20:51:51.385936+00
11672,973,haha,2020-03-06 20:51:58.83351+00
11673,1136,hur man blir rik på servern,2020-03-06 20:52:09.88343+00
11674,973,hur,2020-03-06 20:52:18.083532+00
11675,1028,"hmmm, låter som att jag behöver dra ner lite på rewardsen ^^",2020-03-06 20:52:22.333888+00
11676,973,jag vill bli rikare än hornta,2020-03-06 20:52:34.233563+00
11677,1136,mig då?,2020-03-06 20:53:08.783496+00
11678,973,ja dig också,2020-03-06 20:53:21.033547+00
11679,1136,ja bara 65000 kvar då,2020-03-06 20:54:10.633691+00
11680,1136,typ,2020-03-06 20:54:12.933433+00
11681,1028,enkelt,2020-03-06 20:54:25.533609+00
11682,973,"ja '"jätte'"",2020-03-06 20:54:36.833527+00
11683,1028,Ty,2020-03-06 20:55:10.783583+00
11684,1136,Man måste ju ge till dom fattiga,2020-03-06 20:55:30.233444+00
11685,1028,./ban Shadow_Disciple 1w Fult språk,2020-03-06 20:56:02.134387+00
11686,1136,:(,2020-03-06 20:56:09.633409+00
11687,973,rip shadow,2020-03-06 20:56:16.533564+00
11688,1028,:D,2020-03-06 20:56:19.683581+00
11969,1722,"bra, snart på g hem",2020-03-08 14:48:08.53022+00
11689,1028,joina :D behöver fler spelarhuvuden!,2020-03-06 21:02:35.483781+00
11690,973,jag hatar mines,2020-03-06 21:02:46.533334+00
11691,1028,det är ingen parkourbana,2020-03-06 21:02:53.983439+00
11692,973,jaha,2020-03-06 21:03:00.583418+00
11693,1028,behöver 1 till för att det ska kunna starta,2020-03-06 21:03:02.243778+00
11694,1028,vill ni starta direkt?,2020-03-06 21:03:18.483667+00
11695,973,aa,2020-03-06 21:03:22.483463+00
11696,1136,mm,2020-03-06 21:03:25.083552+00
11697,1028,Aw,2020-03-06 21:04:25.183617+00
11698,1136,Hey jag behöver också player heads,2020-03-06 21:04:43.441277+00
11699,973,jag me,2020-03-06 21:04:49.883468+00
11700,1136,kicked for spamming :o,2020-03-06 21:10:26.639286+00
11701,1028,:D,2020-03-06 21:10:31.933485+00
11702,1028,konstigt,2020-03-06 21:10:41.433473+00
11703,1028,vad spammade du?,2020-03-06 21:10:45.483567+00
11704,1136,towny spawncost,2020-03-06 21:10:53.883433+00
11705,1028,"ok, ska se om jag kan lägga till undantag för det",2020-03-06 21:11:11.683557+00
11706,1136,det funkar tho inte så eh,2020-03-06 21:11:23.133204+00
11707,1136,sad,2020-03-06 21:11:42.333428+00
11708,1136,massa commandon är avstänga :(,2020-03-06 21:12:59.283664+00
11709,1028,:o,2020-03-06 21:14:35.895672+00
11710,1136,ej philip är du townyadmin?,2020-03-06 21:15:51.533858+00
11711,1028,nej det tror jag inte,2020-03-06 21:16:05.533831+00
11712,1136,ok,2020-03-06 21:16:14.883815+00
11713,1028,men kan ge mig själv det,2020-03-06 21:16:23.683518+00
11714,1136,Så klart du kan,2020-03-06 21:16:31.733547+00
11715,973,philip är gud,2020-03-06 21:16:50.383596+00
11716,973,han kan allt,2020-03-06 21:16:53.483448+00
11717,1136,Vad är hornta då?,2020-03-06 21:17:03.633483+00
11718,973,Ultra gud,2020-03-06 21:17:17.983577+00
11719,1028,:D,2020-03-06 21:17:25.283432+00
11720,1136,Var ett tag sen man såg ho.. honom,2020-03-06 21:17:59.534226+00
11721,973,aa,2020-03-06 21:18:12.883592+00
11722,1136,Försökte ta hans pumpor med han hade claimat :(,2020-03-06 21:18:39.433632+00
11723,1028,rackarns,2020-03-06 21:18:45.133424+00
11724,973,man kan inte sno från uktra gud,2020-03-06 21:19:00.783591+00
11725,1028,jag kan ta de åt dig om du vill?,2020-03-06 21:19:07.534897+00
11726,1136,ohh,2020-03-06 21:19:25.284091+00
11727,1136,umm,2020-03-06 21:20:28.0905+00
11728,1028,Kändes det bra? ^^,2020-03-06 21:20:28.733526+00
11729,973,wtf,2020-03-06 21:20:38.209237+00
11730,1028,något mer du vill ha från horntas bas när jag ändå är här?,2020-03-06 21:21:32.533704+00
11731,1136,Alla hans dia!,2020-03-06 21:21:48.533631+00
11732,973,hur kommer jag till han,2020-03-06 21:21:52.733404+00
11733,1028,fixar det!,2020-03-06 21:21:58.133549+00
11734,973,vill se hur han bor,2020-03-06 21:22:02.033585+00
11735,1028,han hade inte så mkt diamonds tyvärr,2020-03-06 21:23:18.433895+00
11736,1136,sad,2020-03-06 21:23:25.933567+00
11737,973,aa,2020-03-06 21:23:29.683505+00
11738,1028,men järn hade han mycket av :O,2020-03-06 21:23:38.783364+00
11739,1136,Har han nått värdefullt,2020-03-06 21:23:39.136848+00
11740,1028,spawners,2020-03-06 21:23:48.883321+00
11741,1136,oohh,2020-03-06 21:23:53.433555+00
11742,973,ohhhhhh,2020-03-06 21:23:54.633303+00
11743,1136,mina,2020-03-06 21:23:56.983336+00
11744,973,jag vill ha nåra,2020-03-06 21:24:07.383448+00
11745,973,är inte vi typ tjuvar hos hornta,2020-03-06 21:24:47.08654+00
11746,1136,vaaa nääää,2020-03-06 21:24:57.233474+00
11747,973,vi snokar runt i hans jistor,2020-03-06 21:25:10.733725+00
11748,973,kistor,2020-03-06 21:25:14.883419+00
11749,1136,shit,2020-03-06 21:25:20.434083+00
11750,1028,det är bara jag som snokar,2020-03-06 21:25:28.333478+00
11751,973,ja juste,2020-03-06 21:25:36.633562+00
11752,973,shadow vi skyller på philip när polisen hitar oss,2020-03-06 21:25:54.385971+00
11753,1028,jag är polisen :D,2020-03-06 21:26:22.983508+00
11754,973,:D,2020-03-06 21:26:29.433363+00
11755,1028,han är bara en Gud,2020-03-06 21:26:34.63335+00
11756,1028,ty,2020-03-06 21:26:50.58352+00
11757,973,nej han är ultimata guden,2020-03-06 21:26:51.640068+00
11758,973,du är gud,2020-03-06 21:26:56.633507+00
11759,973,ja det var han ja,2020-03-06 21:27:59.78379+00
11760,973,nys,2020-03-06 21:28:01.883529+00
11761,1028,mm,2020-03-06 21:28:04.083326+00
11762,973,jag såg honom,2020-03-06 21:28:08.483416+00
11763,973,jag van,2020-03-06 21:30:09.736296+00
11764,1136,wait,2020-03-06 21:32:23.391193+00
11765,973,vadå,2020-03-06 21:32:46.133412+00
11766,1028,jag väntar,2020-03-06 21:33:10.983587+00
11767,973,shadowwwww,2020-03-06 21:33:15.983291+00
11768,1136,hahas,2020-03-06 21:33:38.233568+00
11769,1136,philip tpa,2020-03-06 21:34:01.333481+00
11770,1028,yes boss,2020-03-06 21:34:12.683572+00
11771,1028,:D,2020-03-06 21:34:44.633509+00
11772,973,ska dra,2020-03-06 21:37:27.733733+00
11773,973,hejdå,2020-03-06 21:37:31.683477+00
11774,1136,lol,2020-03-06 21:41:26.233663+00
11775,1028,fantastiskt,2020-03-06 21:42:15.246527+00
11776,1028,hörrö!,2020-03-06 21:43:14.033831+00
11777,1028,varför dödade du fisken? :(,2020-03-06 21:44:45.383911+00
11778,1136,han lever,2020-03-06 21:45:10.383362+00
11779,1136,zombie villager,2020-03-06 21:45:26.333477+00
11780,1136,sov inte,2020-03-06 21:46:18.733503+00
11781,1028,"naej, ska dra nu. hörs",2020-03-06 21:46:28.652032+00
11782,1168,mst gå,2020-03-07 07:28:04.141438+00
11783,1065,tja,2020-03-07 11:35:24.590408+00
11784,1136,halloj,2020-03-07 11:35:29.240591+00
11785,1065,tja,2020-03-07 11:37:13.890674+00
11786,1065,jag kan höra dig men du kan inte höra mig,2020-03-07 11:37:24.440605+00
11787,774,tja DC?,2020-03-07 11:37:30.340922+00
11788,1065,jag kan höra dig men du kan inte höra mig av någon konstig anledning,2020-03-07 11:37:58.140525+00
11789,1065,det funkar inte,2020-03-07 11:38:10.74045+00
11790,1065,tja,2020-03-07 11:42:51.990452+00
11791,1558,tja,2020-03-07 11:42:54.840408+00
11792,1558,hej,2020-03-07 12:13:38.790749+00
11793,1065,hello,2020-03-07 12:13:47.940347+00
11794,1065,hola,2020-03-07 12:13:50.290317+00
11795,1089,hej,2020-03-07 12:13:55.390392+00
11796,1065,tja,2020-03-07 12:39:16.340681+00
11797,1168,hej .-.,2020-03-07 12:39:21.84043+00
11798,1168,halloj,2020-03-07 12:42:15.240632+00
11799,1168,vd finns i do hr kistorna,2020-03-07 12:42:39.840525+00
11800,1168,dom här*,2020-03-07 12:42:47.240511+00
11801,1065,jag prtar me opaso nu men kanske någon annan gång,2020-03-07 12:42:52.890574+00
11802,1168,ok,2020-03-07 12:43:01.290378+00
11803,1089,hej,2020-03-07 12:55:18.962036+00
11804,1168,hej,2020-03-07 12:55:22.840303+00
11805,1065,tja,2020-03-07 13:10:45.190555+00
11806,973,hallo,2020-03-07 13:10:51.240525+00
11807,973,dc,2020-03-07 13:11:03.240461+00
11808,1558,tjo,2020-03-07 13:11:03.790428+00
11809,1065,sov,2020-03-07 13:19:03.090848+00
11810,973,sovv,2020-03-07 16:24:59.791157+00
11811,973,kan du sova åt mig plz,2020-03-07 16:37:50.190744+00
11812,1558,tja,2020-03-07 21:16:00.990572+00
11813,973,hallo,2020-03-07 21:16:04.540395+00
11814,1558,är mello redan slut,2020-03-07 21:16:15.640459+00
11845,1028,hejsan,2020-03-08 12:56:28.292713+00
11846,1168,hej,2020-03-08 12:56:37.930426+00
11968,1927,kan man få mat annars dör jag,2020-03-08 14:48:06.13045+00
11847,1168,philip nåogn greifade typ tog bort aja mitt rep som jag hade förrut när jag hade dimant armor tror du jag kanske kan få ett rep?:-D,2020-03-08 12:59:58.731011+00
11848,1168,koppel*,2020-03-08 13:00:10.130525+00
11849,1028,Kan komma och kolla,2020-03-08 13:00:14.130383+00
11850,1168,jag hade ett staket där förrut,2020-03-08 13:00:47.230476+00
11851,1028,vet du när någon tog bort det?,2020-03-08 13:03:47.030864+00
11852,1168,ja samma dag då min dia aror försvann,2020-03-08 13:04:14.580953+00
11853,1168,armor,2020-03-08 13:04:27.133164+00
11854,1168,eller den kanske ligger i en kist har väldigt dålig koll på grejer,2020-03-08 13:05:54.830802+00
11855,1028,hmm kan tyvärr inte hitta något,2020-03-08 13:05:58.530373+00
11856,1168,hittade den,2020-03-08 13:06:26.530426+00
11857,1168,:-D tack ändå för hjälpen,2020-03-08 13:06:51.280504+00
11858,1028,jag hat återställt att som griefern tog sönder här i alla fall,2020-03-08 13:07:00.730513+00
11859,1168,ok tack,2020-03-08 13:07:35.380718+00
11860,1065,tja,2020-03-08 13:16:43.630851+00
11861,1065,discord,2020-03-08 13:16:46.980363+00
11862,1028,tjena,2020-03-08 13:16:48.930337+00
11863,1028,"nä, ska nog dra snart ändå",2020-03-08 13:17:08.730427+00
11864,1065,okej,2020-03-08 13:17:13.580903+00
11865,1065,synd,2020-03-08 13:17:15.980359+00
11866,1065,limpan discord,2020-03-08 13:19:29.280565+00
11867,1168,visst,2020-03-08 13:19:35.230509+00
11868,1583,wwwww,2020-03-08 13:56:23.530551+00
11869,1065,tja,2020-03-08 13:58:04.130445+00
11870,1168,hej,2020-03-08 13:58:04.344868+00
11871,1926,men tja,2020-03-08 13:58:07.730511+00
11872,1583,hej,2020-03-08 13:58:07.980425+00
11873,973,välkomen,2020-03-08 13:58:17.130424+00
11874,1926,ska ba kolla på videon,2020-03-08 13:58:48.780679+00
11875,1926,linken i boken,2020-03-08 13:58:52.98056+00
11876,1722,yoo,2020-03-08 13:59:38.080466+00
11877,1583,sup,2020-03-08 13:59:42.880347+00
11878,1926,är det bara att springa in i wild and starta,2020-03-08 14:02:59.130624+00
11879,1168,ja,2020-03-08 14:03:08.105638+00
11880,1065,ja,2020-03-08 14:03:10.580483+00
11881,1926,hur långt har ni kommit på servern?,2020-03-08 14:03:56.13048+00
11882,1065,ganska långt,2020-03-08 14:04:03.380448+00
11883,1926,oki,2020-03-08 14:04:12.680396+00
11884,973,vart är du,2020-03-08 14:04:14.030369+00
11885,1926,i wild,2020-03-08 14:04:21.630406+00
11886,973,ok,2020-03-08 14:04:30.230467+00
11887,973,baltop 132,2020-03-08 14:05:26.38106+00
11888,1926,hur får man pengar?,2020-03-08 14:06:09.980557+00
11889,1168,om man spel i tio min så får man 10 trollmynt,2020-03-08 14:06:36.180822+00
11890,1168,spelar*,2020-03-08 14:06:41.630772+00
11891,1168,eller så kan man sälja på ah,2020-03-08 14:07:01.581733+00
11892,1926,ok,2020-03-08 14:07:09.230453+00
11893,1926,kan jag sälja till dig tex,2020-03-08 14:07:20.330565+00
11894,1168,ja,2020-03-08 14:07:27.930448+00
11895,1926,kan man överföra pengar till andra spelare,2020-03-08 14:07:34.530503+00
11896,973,aa,2020-03-08 14:07:39.08049+00
11897,1926,nice,2020-03-08 14:07:42.280299+00
11898,1926,har ni dödat drag`?,2020-03-08 14:10:30.730669+00
11899,1168,nej,2020-03-08 14:10:44.131943+00
11900,1926,hur gammla är ni?,2020-03-08 14:13:20.080536+00
11901,1168,100 år,2020-03-08 14:13:46.831921+00
11902,973,1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000år,2020-03-08 14:13:58.680411+00
11903,1168,Välkommen,2020-03-08 14:15:42.030554+00
11904,1927,tack,2020-03-08 14:15:46.180447+00
11905,1927,hej,2020-03-08 14:15:58.630874+00
11906,1168,hej och välkommen till trollskogen,2020-03-08 14:16:09.730836+00
11907,1927,heter servern så?,2020-03-08 14:16:15.880465+00
11908,1168,ja,2020-03-08 14:16:20.393392+00
11909,1927,ok tack,2020-03-08 14:16:23.180486+00
11910,973,yeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,2020-03-08 14:16:39.280535+00
11911,1927,.,2020-03-08 14:18:31.13053+00
11912,1168,Ezla CuzImPro vill ha järn?,2020-03-08 14:18:31.430355+00
11913,1927,?,2020-03-08 14:18:43.1304+00
11914,1168,ni*,2020-03-08 14:18:44.280491+00
11915,1926,va?,2020-03-08 14:18:49.031543+00
11916,1927,jag vill ha järn,2020-03-08 14:19:04.180439+00
11917,1065,sov,2020-03-08 14:19:07.330299+00
11918,1926,jag joinade nyss jag med,2020-03-08 14:19:15.230436+00
11919,1927,kan man claima en plot i wild,2020-03-08 14:19:52.633437+00
11920,1583,ja,2020-03-08 14:19:57.430397+00
11921,1927,ok,2020-03-08 14:20:01.481338+00
11922,1926,damn,2020-03-08 14:21:16.730542+00
11923,1927,rip,2020-03-08 14:21:19.580385+00
11924,1927,hur sätter man ett hem,2020-03-08 14:22:10.580614+00
11925,1926,kan någon sova,2020-03-08 14:31:08.280772+00
11926,1927,har ingen säng,2020-03-08 14:31:15.333026+00
11927,1926,inte jag heller,2020-03-08 14:31:28.230382+00
11928,1927,har du ett hem,2020-03-08 14:31:41.730653+00
11929,1926,ja,2020-03-08 14:31:47.743185+00
11930,1722,har monster i närheter tyvärr :/,2020-03-08 14:31:47.789067+00
11931,1927,bor du i wild?,2020-03-08 14:31:58.181491+00
11932,1926,ja,2020-03-08 14:32:00.78032+00
11933,1583,kom till spawn så kan ni få en säng,2020-03-08 14:32:15.53044+00
11934,1927,nice,2020-03-08 14:32:24.030421+00
11935,1927,jag kommer,2020-03-08 14:32:26.530604+00
11936,1926,är här,2020-03-08 14:32:39.083984+00
11937,1927,jag med,2020-03-08 14:32:46.230373+00
11938,1927,tack så mkt,2020-03-08 14:32:53.931607+00
11939,1583,vsg,2020-03-08 14:32:59.480216+00
11940,1927,godnatt,2020-03-08 14:33:12.580397+00
11941,1927,kan alla sova,2020-03-08 14:33:22.830538+00
11942,1927,jag har ett halft liv har ingen mat,2020-03-08 14:34:19.031051+00
11943,1927,har ngn mat,2020-03-08 14:34:29.380376+00
11944,1927,k,2020-03-08 14:35:06.73058+00
11945,1927,är detta towny?,2020-03-08 14:35:52.982181+00
11946,1926,glömde skriv SET home,2020-03-08 14:35:57.880993+00
11947,1926,hur far jag tillbaka till mitt claim område,2020-03-08 14:36:24.686684+00
11948,1927,bor du i wild,2020-03-08 14:36:36.230432+00
11949,1927,?,2020-03-08 14:36:37.8303+00
11950,1926,ja,2020-03-08 14:36:38.781741+00
11951,1927,ok,2020-03-08 14:36:41.120036+00
11952,1927,idk,2020-03-08 14:36:43.281978+00
11953,1927,jag venne,2020-03-08 14:36:48.93037+00
11954,1927,har ba spelar här i en halvtimme,2020-03-08 14:36:55.180331+00
11955,1926,kan man få köpa mat,2020-03-08 14:42:22.530632+00
11956,1927,har inget,2020-03-08 14:42:27.530314+00
11957,1927,men jag håller på att göra en stor brödfarm,2020-03-08 14:42:42.130441+00
11958,1722,du kan få mat av mig om en stund när ja e hemma igen,2020-03-08 14:43:06.680517+00
11959,1927,kan jag också få har ingen mat,2020-03-08 14:43:16.780345+00
11960,1926,ok,2020-03-08 14:43:24.730449+00
11961,1722,absolut,2020-03-08 14:43:26.681715+00
11962,1927,tackar,2020-03-08 14:43:31.680564+00
11963,1722,ska bara utforska den här gruvan klart,2020-03-08 14:43:54.081087+00
11964,1927,okej,2020-03-08 14:44:00.330289+00
11965,1927,TomteGrisen,2020-03-08 14:47:47.2305+00
11966,1722,jupp,2020-03-08 14:47:51.730376+00
11967,1927,hur går det,2020-03-08 14:47:56.780303+00
11970,1927,har bara 2 och ett halvt liv kvar,2020-03-08 14:48:17.580418+00
11971,1927,okej,2020-03-08 14:48:20.780334+00
11972,1722,ok ska skynda,2020-03-08 14:48:25.580562+00
11973,1926,same,2020-03-08 14:48:25.630356+00
11974,1927,kolla i tag,2020-03-08 14:49:02.880821+00
11975,1927,har bara ett alvt,2020-03-08 14:49:14.780388+00
11976,1927,halvt,2020-03-08 14:49:16.630348+00
11977,1722,kom till spawn,2020-03-08 14:50:18.484107+00
11978,1927,ok,2020-03-08 14:50:21.480547+00
11979,1927,Tack så mycket,2020-03-08 14:50:30.3804+00
11980,1927,oml tack,2020-03-08 14:50:33.58047+00
11981,1927,ty sm,2020-03-08 14:50:37.180363+00
11982,1722,delar ni ?,2020-03-08 14:50:47.180319+00
11983,1926,aa tack,2020-03-08 14:50:50.480266+00
11984,1722,np :),2020-03-08 14:50:55.330417+00
11985,1927,hejdå,2020-03-08 14:58:54.330773+00
11986,1926,bye,2020-03-08 14:58:57.730461+00
11987,1722,bye,2020-03-08 14:59:01.430287+00
11988,1927,ses ngn annan gång,2020-03-08 14:59:02.980342+00
11989,1883,någon som vet om det någon hittat en endportal?,2020-03-08 16:58:52.854662+00
11990,1583,kör /phome opaso,2020-03-08 16:59:11.430753+00
11991,1883,ok ty,2020-03-08 16:59:28.030536+00
11992,1028,Halloj,2020-03-08 17:03:32.180413+00
11993,1583,hej,2020-03-08 17:03:34.38042+00
11994,973,halloo,2020-03-08 17:03:42.430396+00
11995,1883,finns det någon ender ender?,2020-03-08 17:05:13.680651+00
11996,691,we,2020-03-08 18:06:25.531173+00
11997,1734,jag gillar att bajsa,2020-03-08 18:07:31.280496+00
11998,1735,t,2020-03-08 18:07:58.584233+00
11999,973,kan du sova,2020-03-08 18:41:52.8808+00
12000,1933,Hej kompis,2020-03-08 19:51:50.630498+00
12001,1927,hej,2020-03-08 19:51:59.230432+00
12002,1933,Hur mår du,2020-03-08 19:52:11.880282+00
12003,1927,Bra,2020-03-08 19:52:16.480525+00
12004,1927,Du då?,2020-03-08 19:52:21.280471+00
12005,1933,Görbra,2020-03-08 19:52:26.134181+00
12006,1927,k,2020-03-08 19:52:33.330258+00
12007,1931,Hur gamla är alla?,2020-03-08 19:52:41.780275+00
12008,1933,12,2020-03-08 19:52:47.130383+00
12009,1927,t14,2020-03-08 19:52:48.88038+00
12010,1931,tjej 14?,2020-03-08 19:52:56.030546+00
12011,1931,Jag är tjej 7,2020-03-08 19:52:59.739237+00
12012,1927,nej,2020-03-08 19:52:59.880405+00
12013,1932,45,2020-03-08 19:53:03.030387+00
12014,1931,007,2020-03-08 19:53:04.689281+00
12015,1927,jsg ät killr,2020-03-08 19:53:07.630213+00
12016,1927,Jag,2020-03-08 19:53:35.183643+00
12017,1927,Jag är en kille,2020-03-08 19:53:41.730289+00
12018,1931,äter du killar??,2020-03-08 19:53:42.830358+00
12019,1927,...,2020-03-08 19:53:48.98236+00
12020,1927,wut,2020-03-08 19:53:52.832459+00
12021,1927,nae,2020-03-08 19:53:55.080514+00
12022,1931,Har du sett de nya uppdateringen,2020-03-08 19:54:02.78038+00
12023,1927,på vadå,2020-03-08 19:54:07.680384+00
12024,1931,man kan flyga med båtar om man ger den diamonds,2020-03-08 19:54:08.880429+00
12025,1931,de är coolt,2020-03-08 19:54:14.180547+00
12026,1927,du skojar,2020-03-08 19:54:22.308536+00
12027,1931,nixpix!,2020-03-08 19:54:25.680305+00
12028,1927,kul skämt,2020-03-08 19:54:28.88045+00
12029,1931,Haha ska visa dig!,2020-03-08 19:54:35.180501+00
12030,1927,aja,2020-03-08 19:54:57.280715+00
12031,1931,vart är du,2020-03-08 19:55:04.580484+00
12032,1927,spawn,2020-03-08 19:55:07.930434+00
12033,1931,stå kvar,2020-03-08 19:55:23.430519+00
12034,1927,k,2020-03-08 19:55:31.632614+00
12035,1927,skriv /spawn,2020-03-08 19:55:36.830345+00
12036,1927,var är du,2020-03-08 19:56:26.33058+00
12037,1933,Tja,2020-03-08 19:56:49.780567+00
12038,1927,boatfly hax,2020-03-08 19:56:52.580317+00
12039,1933,Nej,2020-03-08 19:56:57.780544+00
12040,1927,jo,2020-03-08 19:57:00.087212+00
12041,1933,De är ny feature,2020-03-08 19:57:07.134265+00
12042,1931,ny update :P,2020-03-08 19:57:10.980445+00
12043,1931,kolla update logs,2020-03-08 19:57:13.930245+00
12044,1927,aa ok hur gör ma då,2020-03-08 19:57:15.28003+00
12045,1927,man,2020-03-08 19:57:17.330412+00
12046,1931,6 diamonds och en oak båt,2020-03-08 19:57:23.930718+00
12047,1927,visa hur man gör,2020-03-08 19:57:24.280265+00
12048,1931,diamond blocks**,2020-03-08 19:57:29.680393+00
12049,1927,har inga dias,2020-03-08 19:57:30.280358+00
12050,1931,kan ge dig några snart,2020-03-08 19:57:37.030279+00
12051,1927,funkar det bara här?,2020-03-08 19:57:40.230481+00
12052,1931,Funkar överallt,2020-03-08 19:57:47.881117+00
12053,1927,ok.,2020-03-08 19:57:51.580296+00
12054,1927,brb,2020-03-08 19:57:54.680413+00
12055,1927,silka kids som fuskar,2020-03-08 19:59:17.930753+00
12056,1927,bruh mate,2020-03-08 19:59:24.180516+00
12057,1558,hej,2020-03-08 21:00:23.630408+00
12058,1028,tjobre,2020-03-08 21:02:13.130667+00
12059,1558,sdfh,2020-03-08 21:02:17.280492+00
12060,1558,:D,2020-03-08 21:02:19.830313+00
12061,1558,har du kafferast?,2020-03-08 21:06:45.630718+00
12062,1028,jaa,2020-03-08 21:06:56.680439+00
12063,1028,alltid,2020-03-08 21:07:01.730382+00
12064,1558,ahh,2020-03-08 21:07:05.430388+00
12065,1028,har börjat inreda alla tomma hus efter din request nu :D,2020-03-08 21:08:12.780716+00
12066,1558,ahh trevligt,2020-03-08 21:08:24.0304+00
12067,1558,ja han e lite lik dig,2020-03-08 21:08:44.980533+00
12068,1558,:D,2020-03-08 21:08:51.280479+00
12069,1028,jaa,2020-03-08 21:08:55.581368+00
12070,1028,ser ut som ett finskt troll,2020-03-08 21:09:03.580517+00
12071,1558,haha,2020-03-08 21:09:09.880342+00
12072,1558,nice,2020-03-08 21:09:29.230431+00
12073,1558,coolt,2020-03-08 21:10:00.63048+00
12074,1558,här har ingen flyttat in,2020-03-08 21:10:15.830478+00
12075,1028,kommer dit snart kanske,2020-03-08 21:10:22.630396+00
